R: 0.0008
16	263	(-6.2589100000000002, 53.3476), (-6.2589100000000002, 53.3476), (-6.2591099999999997, 53.3476), (-6.2578500000000004, 53.346200000000003), (-6.2577300000000005, 53.346200000000003), (-6.2577300000000005, 53.346200000000003), (-6.2574100000000001, 53.3459), (-6.2588800000000004, 53.345100000000002), (-6.2600899999999999, 53.344299999999997), (-6.2602400000000005, 53.344299999999997), (-6.2605399999999998, 53.344299999999997), (-6.2605399999999998, 53.344299999999997), (-6.2605399999999998, 53.344299999999997), (-6.2626400000000002, 53.344299999999997), (-6.2638400000000001, 53.343899999999998), (-6.2644099999999998, 53.343200000000003), (-6.2647300000000001, 53.342100000000002), (-6.2650199999999998, 53.341900000000003), (-6.2654800000000002, 53.341200000000001), (-6.2654800000000002, 53.341200000000001), (-6.2655400000000006, 53.341000000000001), (-6.26579, 53.3399), (-6.2659900000000004, 53.339100000000002), (-6.2660300000000007, 53.338200000000001), (-6.2659900000000004, 53.338099999999997), (-6.2659000000000002, 53.337800000000001), (-6.26572, 53.337299999999999), (-6.2655400000000006, 53.3367), (-6.26525, 53.3352), (-6.2652700000000001, 53.334600000000002), (-6.2652800000000006, 53.334400000000002), (-6.2652800000000006, 53.334299999999999), (-6.2652800000000006, 53.334299999999999), (-6.26464, 53.3337), (-6.2628500000000003, 53.333500000000001), (-6.2626800000000005, 53.333100000000002), (-6.2626800000000005, 53.333100000000002), (-6.26267, 53.333100000000002), (-6.2641499999999999, 53.332599999999999), (-6.2646699999999997, 53.331600000000002), (-6.2645200000000001, 53.331099999999999), (-6.2645200000000001, 53.331099999999999), (-6.26431, 53.330100000000002), (-6.2644299999999999, 53.3294), (-6.2644800000000007, 53.329099999999997), (-6.2647500000000003, 53.327599999999997), (-6.2648699999999993, 53.326799999999999), (-6.2649400000000002, 53.326500000000003), (-6.2650600000000001, 53.325800000000001), (-6.2651300000000001, 53.325499999999998), (-6.2651900000000005, 53.325200000000002), (-6.2651199999999996, 53.325000000000003), (-6.2652700000000001, 53.3247), (-6.26539, 53.324100000000001), (-6.26546, 53.323700000000002), (-6.2655400000000006, 53.3232), (-6.2655400000000006, 53.3232), (-6.2655400000000006, 53.3232), (-6.2655400000000006, 53.3232), (-6.2665800000000003, 53.321599999999997), (-6.2669300000000003, 53.3215), (-6.2683, 53.320300000000003), (-6.2695300000000005, 53.3185), (-6.27013, 53.317700000000002), (-6.27013, 53.317700000000002), (-6.2706200000000001, 53.317), (-6.2709000000000001, 53.316600000000001), (-6.2719300000000002, 53.315199999999997), (-6.2721599999999995, 53.314799999999998), (-6.2726100000000002, 53.3142), (-6.2729900000000001, 53.313600000000001), (-6.2735199999999995, 53.312899999999999), (-6.2736499999999999, 53.3127), (-6.2736499999999999, 53.3127), (-6.2742199999999997, 53.311999999999998), (-6.2748300000000006, 53.311900000000001), (-6.2755700000000001, 53.311700000000002), (-6.2762500000000001, 53.311599999999999), (-6.2776300000000003, 53.311399999999999), (-6.27841, 53.311199999999999), (-6.2792399999999997, 53.311000000000007), (-6.2794600000000003, 53.310899999999997), (-6.2797499999999999, 53.3108), (-6.2805800000000005, 53.310600000000001), (-6.2818399999999999, 53.310299999999998), (-6.2823900000000004, 53.310200000000002), (-6.2823900000000004, 53.310200000000002), (-6.2823900000000004, 53.310200000000002), (-6.2830300000000001, 53.310000000000002), (-6.2851800000000004, 53.3093), (-6.2854999999999999, 53.309100000000001), (-6.2877700000000001, 53.307699999999997), (-6.2903099999999998, 53.306100000000001), (-6.2910500000000003, 53.305599999999998), (-6.2918199999999995, 53.305100000000003), (-6.2926199999999994, 53.304600000000001), (-6.2931099999999995, 53.304299999999998), (-6.29331, 53.304200000000002), (-6.29331, 53.304200000000002), (-6.2938499999999999, 53.303899999999999), (-6.2944599999999999, 53.3035), (-6.2958800000000004, 53.302700000000002), (-6.2993699999999997, 53.3003), (-6.2962400000000001, 53.302399999999999), (-6.2962600000000002, 53.302399999999999), (-6.2965800000000005, 53.302199999999999), (-6.2978699999999996, 53.301400000000001), (-6.2983099999999999, 53.301000000000002), (-6.2995400000000004, 53.3001), (-6.2996999999999996, 53.299999999999997), (-6.2996999999999996, 53.299999999999997), (-6.3003900000000002, 53.299500000000002), (-6.3018099999999997, 53.2988), (-6.3028399999999998, 53.298499999999997), (-6.3033299999999999, 53.298499999999997), (-6.3033700000000001, 53.298400000000001), (-6.3046100000000003, 53.298000000000002), (-6.3054199999999998, 53.297499999999999), (-6.3056800000000006, 53.2973), (-6.3057400000000001, 53.2973), (-6.3071199999999994, 53.296700000000001), (-6.3077800000000002, 53.296599999999998), (-6.3077800000000002, 53.296599999999998), (-6.30802, 53.296500000000002), (-6.30837, 53.296300000000002), (-6.3083900000000002, 53.296399999999998), (-6.3083900000000002, 53.296399999999998), (-6.3083900000000002, 53.296399999999998), (-6.31046, 53.296000000000006), (-6.31257, 53.295699999999997), (-6.31379, 53.295299999999997), (-6.3156300000000005, 53.294600000000003), (-6.3177000000000003, 53.293999999999997), (-6.3183099999999994, 53.293799999999997), (-6.3187899999999999, 53.293700000000001), (-6.3191800000000002, 53.293599999999998), (-6.3212199999999994, 53.293199999999999), (-6.3218899999999998, 53.293100000000003), (-6.3249399999999998, 53.292400000000001), (-6.3281499999999999, 53.291600000000003), (-6.3297999999999996, 53.290500000000002), (-6.3325300000000002, 53.290100000000002), (-6.3338099999999997, 53.289700000000003), (-6.3358400000000001, 53.289099999999998), (-6.3385800000000003, 53.2883), (-6.3392400000000002, 53.288899999999998), (-6.3393499999999996, 53.289099999999998), (-6.3407099999999996, 53.2896), (-6.3421500000000002, 53.289499999999997), (-6.3425699999999994, 53.289499999999997), (-6.3457499999999998, 53.289200000000001), (-6.3495400000000002, 53.288800000000002), (-6.3521700000000001, 53.288600000000002), (-6.35494, 53.2883), (-6.3561100000000001, 53.288200000000003), (-6.3569599999999999, 53.288200000000003), (-6.3569599999999999, 53.288200000000003), (-6.3569599999999999, 53.288200000000003), (-6.3572800000000003, 53.2881), (-6.3602499999999997, 53.288000000000004), (-6.3617599999999994, 53.2879), (-6.3630399999999998, 53.288400000000003), (-6.3648600000000002, 53.2896), (-6.36592, 53.289499999999997), (-6.36592, 53.289499999999997), (-6.36592, 53.289499999999997), (-6.36592, 53.289499999999997), (-6.3665799999999999, 53.289299999999997), (-6.36714, 53.289200000000001), (-6.36714, 53.289200000000001), (-6.36714, 53.289200000000001), (-6.36714, 53.289200000000001), (-6.36714, 53.289200000000001), (-6.36782, 53.288999999999994), (-6.36822, 53.290199999999999), (-6.3698199999999998, 53.290399999999998), (-6.37242, 53.2898), (-6.3748500000000003, 53.289299999999997), (-6.3752500000000003, 53.287799999999997), (-6.3750900000000001, 53.286200000000001), (-6.3750900000000001, 53.286200000000001), (-6.3750999999999998, 53.286200000000001), (-6.3756699999999995, 53.285699999999999), (-6.3765700000000001, 53.285699999999999), (-6.3785499999999997, 53.2851), (-6.3793199999999999, 53.284700000000001), (-6.3827600000000002, 53.283700000000003), (-6.3845300000000007, 53.283299999999997), (-6.3849999999999998, 53.283099999999997), (-6.38504, 53.283099999999997), (-6.38469, 53.282200000000003), (-6.3840500000000002, 53.2806), (-6.3834300000000006, 53.278599999999997), (-6.3815, 53.277700000000003), (-6.3797100000000002, 53.277299999999997), (-6.3797100000000002, 53.277299999999997), (-6.3794300000000002, 53.277299999999997), (-6.3789699999999998, 53.276400000000002), (-6.3789699999999998, 53.276000000000003), (-6.37927, 53.274700000000003), (-6.3798599999999999, 53.273899999999998), (-6.3798599999999999, 53.273899999999998), (-6.3811400000000003, 53.273200000000003), (-6.3833599999999997, 53.272799999999997), (-6.3857699999999999, 53.273000000000003), (-6.3879000000000001, 53.273299999999999), (-6.3893599999999999, 53.273499999999999), (-6.3914, 53.273800000000001), (-6.3921599999999996, 53.273899999999998), (-6.39405, 53.274700000000003), (-6.3947199999999995, 53.2761), (-6.3949400000000001, 53.277500000000003), (-6.3949400000000001, 53.277500000000003), (-6.3951799999999999, 53.277999999999999), (-6.3951799999999999, 53.277999999999999), (-6.3951799999999999, 53.277999999999999), (-6.3951799999999999, 53.277999999999999), (-6.3951799999999999, 53.277999999999999), (-6.3951799999999999, 53.277999999999999), (-6.3958300000000001, 53.278199999999998), (-6.3970099999999999, 53.277799999999999), (-6.3974400000000005, 53.2776), (-6.39933, 53.276600000000002), (-6.4013400000000003, 53.274999999999999), (-6.4044499999999998, 53.2742), (-6.4083800000000002, 53.2744), (-6.41073, 53.2746), (-6.4120699999999999, 53.274700000000003), (-6.4158200000000001, 53.275100000000002), (-6.4163800000000002, 53.275199999999998), (-6.4170400000000001, 53.275500000000001), (-6.4186300000000003, 53.277099999999997), (-6.4190399999999999, 53.2774), (-6.4204400000000001, 53.278599999999997), (-6.4214099999999998, 53.280799999999999), (-6.4214900000000004, 53.282600000000002), (-6.4215, 53.282699999999998), (-6.4216300000000004, 53.283900000000003), (-6.4218599999999997, 53.285699999999999), (-6.4223600000000003, 53.287599999999998), (-6.4245800000000006, 53.288800000000002), (-6.4266899999999998, 53.2898), (-6.4266699999999997, 53.289999999999999), (-6.4268199999999993, 53.290300000000002), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.42713, 53.290799999999997), (-6.4272900000000002, 53.290799999999997), (-6.4272199999999993, 53.290799999999997), (-6.4272300000000007, 53.290799999999997)
45	1	(-6.2566699999999997, 53.347999999999999)
6976	158	(-6.3311500000000001, 53.321399999999997), (-6.3291900000000005, 53.322800000000001), (-6.3275600000000001, 53.324199999999998), (-6.3256600000000001, 53.324399999999997), (-6.3228099999999996, 53.3247), (-6.3220800000000006, 53.324800000000003), (-6.3196599999999998, 53.3249), (-6.3176199999999998, 53.325200000000002), (-6.3162599999999998, 53.325800000000001), (-6.3162599999999998, 53.325800000000001), (-6.3163400000000003, 53.3262), (-6.3180199999999997, 53.327100000000002), (-6.3196199999999996, 53.3279), (-6.3214199999999998, 53.328800000000001), (-6.3233600000000001, 53.329799999999999), (-6.3240600000000002, 53.330300000000001), (-6.3230500000000003, 53.331000000000003), (-6.3209599999999995, 53.332500000000003), (-6.3197599999999996, 53.333999999999996), (-6.3193400000000004, 53.334299999999999), (-6.3173500000000002, 53.334800000000001), (-6.31419, 53.335099999999997), (-6.3114999999999997, 53.3354), (-6.3086500000000001, 53.334800000000001), (-6.3062300000000002, 53.334499999999998), (-6.3060800000000006, 53.334499999999998), (-6.3059799999999999, 53.335799999999999), (-6.3060499999999999, 53.336000000000006), (-6.3060499999999999, 53.336000000000006), (-6.3060599999999996, 53.336000000000006), (-6.3071000000000002, 53.337200000000003), (-6.3079099999999997, 53.338999999999999), (-6.3073899999999998, 53.339399999999998), (-6.30335, 53.338999999999999), (-6.3013699999999995, 53.338799999999999), (-6.3008300000000004, 53.338700000000003), (-6.3000699999999998, 53.338700000000003), (-6.2999000000000001, 53.338799999999999), (-6.2996499999999997, 53.339300000000001), (-6.2991900000000003, 53.339599999999997), (-6.2982699999999996, 53.339799999999997), (-6.2982699999999996, 53.339799999999997), (-6.2955899999999998, 53.340299999999999), (-6.2946499999999999, 53.340499999999999), (-6.2937400000000006, 53.340699999999998), (-6.29366, 53.340699999999998), (-6.2932699999999997, 53.341000000000001), (-6.2932600000000001, 53.341500000000003), (-6.2936800000000002, 53.341999999999999), (-6.2938700000000001, 53.342300000000002), (-6.2938700000000001, 53.342300000000002), (-6.2934199999999993, 53.342599999999997), (-6.2920000000000007, 53.342799999999997), (-6.2919300000000007, 53.3429), (-6.2903699999999994, 53.343200000000003), (-6.2889300000000006, 53.343400000000003), (-6.2884599999999997, 53.343499999999999), (-6.2884599999999997, 53.343499999999999), (-6.2860699999999996, 53.343499999999999), (-6.2854800000000006, 53.343499999999999), (-6.2826399999999998, 53.343299999999999), (-6.2813300000000005, 53.343200000000003), (-6.28111, 53.3431), (-6.2805, 53.343000000000004), (-6.2800500000000001, 53.343000000000004), (-6.2794499999999998, 53.3429), (-6.2779400000000001, 53.342799999999997), (-6.2759499999999999, 53.3431), (-6.2755999999999998, 53.343200000000003), (-6.2755999999999998, 53.343200000000003), (-6.2755999999999998, 53.343200000000003), (-6.2748200000000001, 53.343400000000003), (-6.2736499999999999, 53.343299999999999), (-6.2726499999999996, 53.343000000000004), (-6.2725, 53.343000000000004), (-6.2725, 53.343000000000004), (-6.2724199999999994, 53.343000000000004), (-6.27034, 53.343299999999999), (-6.2699400000000001, 53.343600000000002), (-6.2692800000000002, 53.343800000000002), (-6.2680400000000001, 53.343999999999994), (-6.2679800000000006, 53.343999999999994), (-6.2679800000000006, 53.343999999999994), (-6.2667099999999998, 53.344200000000001), (-6.26511, 53.344200000000001), (-6.2632599999999998, 53.344200000000001), (-6.2627899999999999, 53.344299999999997), (-6.2621599999999997, 53.344299999999997), (-6.2613400000000006, 53.3444), (-6.2613400000000006, 53.3444), (-6.2599099999999996, 53.344499999999996), (-6.2591700000000001, 53.344900000000003), (-6.2591299999999999, 53.345799999999997), (-6.2591299999999999, 53.345799999999997), (-6.2591299999999999, 53.345799999999997), (-6.2591299999999999, 53.345799999999997), (-6.2591299999999999, 53.345799999999997), (-6.2591199999999994, 53.3461), (-6.2591000000000001, 53.346299999999999), (-6.2591000000000001, 53.346299999999999), (-6.2591000000000001, 53.346299999999999), (-6.2591000000000001, 53.346299999999999), (-6.2590699999999995, 53.346800000000002), (-6.25908, 53.346899999999998), (-6.25915, 53.347099999999998), (-6.2594400000000006, 53.347700000000003), (-6.2598000000000003, 53.348500000000001), (-6.2599999999999998, 53.348799999999997), (-6.2599999999999998, 53.348799999999997), (-6.2600199999999999, 53.348799999999997), (-6.2604899999999999, 53.349899999999998), (-6.2610599999999996, 53.351199999999999), (-6.2612300000000003, 53.351599999999998), (-6.2612300000000003, 53.351599999999998), (-6.2612300000000003, 53.351599999999998), (-6.2611300000000005, 53.351900000000001), (-6.26023, 53.3521), (-6.2597699999999996, 53.352200000000003), (-6.2596699999999998, 53.352200000000003), (-6.2592999999999996, 53.3523), (-6.2595700000000001, 53.353299999999997), (-6.2584499999999998, 53.3538), (-6.2583800000000007, 53.3538), (-6.2579999999999991, 53.353900000000003), (-6.25786, 53.353999999999999), (-6.25786, 53.353999999999999), (-6.25786, 53.353999999999999), (-6.25786, 53.353999999999999), (-6.2570699999999997, 53.354100000000003), (-6.2523, 53.355899999999998), (-6.2523, 53.355899999999998), (-6.2473300000000007, 53.3583), (-6.2490300000000003, 53.357399999999998), (-6.2490300000000003, 53.357399999999998), (-6.2445500000000003, 53.359999999999999), (-6.2423900000000003, 53.361999999999995), (-6.2406800000000002, 53.362699999999997), (-6.2398999999999996, 53.363599999999998), (-6.2398899999999999, 53.364400000000003), (-6.2398300000000004, 53.3658), (-6.2399100000000001, 53.367100000000001), (-6.2399199999999997, 53.367199999999997), (-6.2395100000000001, 53.368499999999997), (-6.2392099999999999, 53.369300000000003), (-6.2384000000000004, 53.371200000000002), (-6.2381199999999994, 53.372100000000003), (-6.2381199999999994, 53.372100000000003), (-6.2381199999999994, 53.372100000000003), (-6.2377599999999997, 53.372199999999999), (-6.2369599999999998, 53.371899999999997), (-6.2357399999999998, 53.371400000000001), (-6.2323300000000001, 53.370199999999997), (-6.2314099999999994, 53.369900000000001), (-6.2314099999999994, 53.369900000000001), (-6.2281199999999997, 53.368699999999997), (-6.22743, 53.368499999999997), (-6.2274500000000002, 53.368499999999997), (-6.2274500000000002, 53.368499999999997)
7485	200	(-6.2562699999999998, 53.348999999999997), (-6.2562699999999998, 53.348999999999997), (-6.2562699999999998, 53.348999999999997), (-6.2562699999999998, 53.348999999999997), (-6.2562699999999998, 53.348999999999997), (-6.2562699999999998, 53.348999999999997), (-6.2562699999999998, 53.348999999999997), (-6.2560500000000001, 53.348999999999997), (-6.2558699999999998, 53.348999999999997), (-6.2543899999999999, 53.349400000000003), (-6.2524600000000001, 53.350099999999998), (-6.2521699999999996, 53.349400000000003), (-6.2516099999999994, 53.349499999999999), (-6.2512699999999999, 53.349600000000002), (-6.25108, 53.349800000000002), (-6.2506199999999996, 53.350499999999997), (-6.2506199999999996, 53.350499999999997), (-6.24986, 53.351700000000001), (-6.2490300000000003, 53.352600000000002), (-6.2490300000000003, 53.352600000000002), (-6.2477900000000002, 53.353700000000003), (-6.2469700000000001, 53.354399999999998), (-6.24566, 53.355699999999999), (-6.2443599999999995, 53.356499999999997), (-6.2422300000000002, 53.357900000000001), (-6.2405099999999996, 53.359200000000001), (-6.2404999999999999, 53.359200000000001), (-6.2397900000000002, 53.359900000000003), (-6.2394499999999997, 53.360199999999999), (-6.2394499999999997, 53.360199999999999), (-6.23935, 53.360300000000002), (-6.2392400000000006, 53.360399999999998), (-6.2392400000000006, 53.360399999999998), (-6.2382099999999996, 53.3613), (-6.2377900000000004, 53.361600000000003), (-6.2357800000000001, 53.363), (-6.2353100000000001, 53.363199999999999), (-6.23508, 53.363199999999999), (-6.2328900000000003, 53.363900000000001), (-6.2315800000000001, 53.364199999999997), (-6.2313999999999998, 53.364199999999997), (-6.2296800000000001, 53.3643), (-6.2274400000000005, 53.364400000000003), (-6.2257400000000001, 53.365099999999998), (-6.22403, 53.365900000000003), (-6.2239399999999998, 53.365900000000003), (-6.2218900000000001, 53.366599999999998), (-6.2210999999999999, 53.366700000000002), (-6.2190900000000005, 53.366799999999998), (-6.2147800000000002, 53.367400000000004), (-6.2121699999999995, 53.368200000000002), (-6.2125500000000002, 53.368000000000002), (-6.2103199999999994, 53.369100000000003), (-6.2097499999999997, 53.369300000000003), (-6.2090399999999999, 53.369700000000002), (-6.20784, 53.370399999999997), (-6.2074999999999996, 53.370600000000003), (-6.2073700000000001, 53.370600000000003), (-6.2047499999999998, 53.371099999999998), (-6.20242, 53.372), (-6.2013699999999998, 53.373100000000001), (-6.2007300000000001, 53.373399999999997), (-6.2005999999999997, 53.3735), (-6.1989199999999993, 53.374299999999998), (-6.1970099999999997, 53.374899999999997), (-6.1962999999999999, 53.375100000000003), (-6.1960899999999999, 53.3752), (-6.1960199999999999, 53.3752), (-6.1939000000000002, 53.375599999999999), (-6.1937300000000004, 53.375599999999999), (-6.1905999999999999, 53.376399999999997), (-6.1876199999999999, 53.377400000000002), (-6.1869100000000001, 53.377499999999998), (-6.1834899999999999, 53.378), (-6.1780099999999996, 53.379899999999999), (-6.1777199999999999, 53.380000000000003), (-6.1773600000000002, 53.380099999999999), (-6.1759000000000004, 53.380299999999998), (-6.1750999999999996, 53.380299999999998), (-6.1734900000000001, 53.380299999999998), (-6.1712899999999999, 53.380099999999999), (-6.1685499999999998, 53.379800000000003), (-6.1675500000000003, 53.379899999999999), (-6.1643999999999997, 53.380099999999999), (-6.1638800000000007, 53.380099999999999), (-6.1602199999999998, 53.380499999999998), (-6.1593300000000006, 53.380600000000001), (-6.1563600000000003, 53.381100000000004), (-6.1524900000000002, 53.381799999999998), (-6.1520099999999998, 53.381900000000002), (-6.1504000000000003, 53.382300000000001), (-6.1496399999999998, 53.382399999999997), (-6.1465100000000001, 53.383499999999998), (-6.1444900000000002, 53.3842), (-6.1427100000000001, 53.384900000000002), (-6.1418599999999994, 53.385100000000001), (-6.1390400000000005, 53.385800000000003), (-6.13802, 53.386099999999999), (-6.1355300000000002, 53.386600000000001), (-6.1314000000000002, 53.387500000000003), (-6.1288199999999993, 53.387900000000002), (-6.1274899999999999, 53.388100000000001), (-6.1249500000000001, 53.388399999999997), (-6.1249500000000001, 53.388399999999997), (-6.1248399999999998, 53.388399999999997), (-6.1231800000000005, 53.388599999999997), (-6.1217300000000003, 53.3887), (-6.1176399999999997, 53.388800000000003), (-6.1133300000000004, 53.389099999999999), (-6.1110699999999998, 53.389400000000002), (-6.1110699999999998, 53.389400000000002), (-6.1110699999999998, 53.389400000000002), (-6.1109599999999995, 53.389400000000002), (-6.1093699999999993, 53.389099999999999), (-6.1001799999999999, 53.384099999999997), (-6.0989199999999997, 53.382800000000003), (-6.0977300000000003, 53.382100000000001), (-6.0949400000000002, 53.380699999999997), (-6.0918099999999997, 53.378999999999998), (-6.0909199999999997, 53.377899999999997), (-6.0904999999999996, 53.376999999999995), (-6.09002, 53.375), (-6.0889800000000003, 53.372799999999998), (-6.0881499999999997, 53.372100000000003), (-6.0870300000000004, 53.371099999999998), (-6.0844800000000001, 53.369599999999998), (-6.0813100000000002, 53.368099999999998), (-6.0779899999999998, 53.366599999999998), (-6.0740699999999999, 53.366100000000003), (-6.0697099999999997, 53.366100000000003), (-6.0632999999999999, 53.365900000000003), (-6.06053, 53.366100000000003), (-6.0600300000000002, 53.366599999999998), (-6.0593300000000001, 53.368699999999997), (-6.0593300000000001, 53.368699999999997), (-6.0587300000000006, 53.372399999999999), (-6.0587300000000006, 53.372399999999999), (-6.0587300000000006, 53.372399999999999), (-6.0586000000000002, 53.372500000000002), (-6.0584199999999999, 53.372900000000001), (-6.0595499999999998, 53.372), (-6.0595499999999998, 53.372), (-6.0695300000000003, 53.366100000000003), (-6.0739199999999993, 53.366100000000003), (-6.0739199999999993, 53.366100000000003), (-6.0810500000000003, 53.367899999999999), (-6.08643, 53.3705), (-6.08643, 53.3705), (-6.0900699999999999, 53.375100000000003), (-6.0907999999999998, 53.377800000000001), (-6.0934800000000005, 53.380000000000003), (-6.0970000000000004, 53.381799999999998), (-6.0999800000000004, 53.383800000000001), (-6.1023199999999997, 53.386099999999999), (-6.1057800000000002, 53.387599999999999), (-6.1090999999999998, 53.388999999999996), (-6.1096199999999996, 53.389200000000002), (-6.1096199999999996, 53.389200000000002), (-6.1096500000000002, 53.389200000000002), (-6.1096500000000002, 53.389200000000002), (-6.1115500000000003, 53.389299999999999), (-6.1154000000000002, 53.388999999999996), (-6.11883, 53.388800000000003), (-6.1213199999999999, 53.388800000000003), (-6.1238000000000001, 53.388500000000001), (-6.1267699999999996, 53.388199999999998), (-6.1295699999999993, 53.387799999999999), (-6.1334300000000006, 53.387), (-6.1375000000000002, 53.386200000000002), (-6.1412500000000003, 53.385300000000001), (-6.1440299999999999, 53.384399999999999), (-6.1473199999999997, 53.383200000000002), (-6.1504000000000003, 53.381900000000002), (-6.15367, 53.380400000000002), (-6.1569799999999999, 53.378999999999998), (-6.1569799999999999, 53.378999999999998), (-6.1600299999999999, 53.377299999999998), (-6.1627000000000001, 53.375500000000002), (-6.1652800000000001, 53.373399999999997), (-6.1669800000000006, 53.371099999999998), (-6.1696, 53.369100000000003), (-6.17483, 53.365400000000001), (-6.1769699999999998, 53.363799999999998), (-6.1792199999999999, 53.362299999999998), (-6.1878500000000001, 53.359299999999998), (-6.2153199999999993, 53.361499999999999), (-6.2175799999999999, 53.362400000000001), (-6.2175799999999999, 53.362400000000001), (-6.2190799999999999, 53.3628), (-6.2215300000000004, 53.363100000000003), (-6.2220500000000003, 53.363199999999999), (-6.2220500000000003, 53.363199999999999), (-6.2256999999999998, 53.363799999999998), (-6.2275700000000001, 53.364100000000001), (-6.2293199999999995, 53.364199999999997), (-6.2293199999999995, 53.364199999999997), (-6.22933, 53.364199999999997), (-6.2305800000000007, 53.364199999999997), (-6.2305800000000007, 53.364199999999997), (-6.2370700000000001, 53.362200000000001)
7381	5	(-6.2891199999999996, 53.318600000000004), (-6.2878800000000004, 53.318100000000001), (-6.2827800000000007, 53.318000000000005), (-6.2801800000000005, 53.318800000000003), (-6.2776100000000001, 53.318999999999996)
